company_shortname,year,sector,index_listing,n_executives,n_female,female_exec_pct,total_comp_bt,salary_bt,one_year_bonus_bt,multi_year_bonus_bt,total_equity_grants_bt,other_annual_bt,pension_bt,fixed_pct,sti_pct,lti_pct,variable_pct,pension_pct,comp_per_exec,comp_yoy_pct,salary_yoy_pct,sti_yoy_pct,lti_yoy_pct,comp_3yr_mean,comp_volatility_3yr,lti_trend_3yr,ceo_comp,ceo_salary,ceo_sti,n_ceos,board_avg_comp,ceo_board_premium_ratio,ceo_board_premium_pct,peer_rank_total_comp,peer_pct_total_comp,peer_rank_per_exec,sector_rank,sector_pct,year_median_comp,comp_vs_median_pct,comp_above_own_3yr_mean_pct,employees,revenue,ebit,profit_before_tax,staff_costs,total_assets,ROE,ROA,ebit_yoy_pct,empl_yoy_pct,p4p_gap_vs_ebit,p4p_score_vs_ebit,exec_worker_pay_ratio,has_esg_kpi,esg_sti_weight_avg,anomaly_score_pct,is_anomaly,schlechte_zeiten,schlechte_zeiten_score,crisis_GFC_2009,crisis_EuroDebt_2012,crisis_Dieselgate_2015,crisis_COVID_2020,is_energy_company,is_auto_company,dieselgate_era,energiewende_era,esg_kpi_weight_sum,esg_kpi_weight_cnt
SAP,2016,Technology,DAX,8,0.0,0.0,346304.8,49776.0,86780.8,0.0,191539.2,18208.8,19180.8,14.4,25.1,55.3,80.4,5.5,43288.1,410.115,103.998,161.763,,201146.533,261.724,26.5,43288.1,6222.0,10847.6,1.0,43288.1,1.0,0.0,3.0,94.872,2.0,1.0,100.0,98780.0,250.582,72.165,84183.0,23255544488.0,5411747139.9,5125032059.7,10782384397.0,46672366209.0,13.81,8.24,16.906,9.348,393.2,1.0,0.3,False,0.0,100.0,1,0,30.0,0,0,0,0,0,0,1,1,0.0,8
SAP,2017,Technology,DAX,9,2.0,22.2,389922.3,55829.7,85788.9,0.0,231509.7,16794.0,11807.1,14.3,22.0,59.4,81.4,3.0,43324.7,12.595,12.162,-1.143,,268038.233,254.563,39.167,43324.7,6203.3,9532.1,1.0,43324.7,1.0,0.0,3.0,95.122,2.0,1.0,100.0,86158.4,352.564,45.473,88543.0,28136767303.0,5850183321.5,6027679658.4,13963444939.0,50966633992.0,15.73,9.46,8.102,5.179,4.5,1.0,0.3,False,0.0,41.026,0,0,12.6,0,0,0,0,0,0,1,0,0.0,9
SAP,2018,Technology,DAX,9,2.0,22.2,359653.5,62542.8,73773.9,0.0,212815.8,10521.0,9951.3,17.4,20.5,59.2,79.7,2.8,39961.5,-7.763,12.024,-14.005,,365293.533,235.605,57.967,39961.5,6949.2,8197.1,1.0,39961.5,1.0,0.0,3.0,95.238,4.0,1.0,100.0,108123.96,232.631,-1.544,96498.0,28290674256.0,6529938290.5,6412003231.1,13276281690.0,58957224709.0,14.14,7.93,11.619,8.984,-19.4,-1.0,0.3,False,0.0,55.263,0,0,0.0,0,0,0,0,0,0,1,0,0.0,9
SAP,2019,Technology,DAX,11,2.0,18.2,564077.8,74529.4,115870.7,0.0,356319.7,17358.0,8454.6,13.2,20.5,63.2,83.7,1.5,51279.8,56.839,19.165,57.062,,437884.533,33.029,60.6,102559.6,13550.8,21067.4,2.0,51279.8,2.0,100.0,1.0,100.0,1.0,1.0,100.0,98584.0,472.18,28.819,100330.0,30953036169.0,5023844145.8,5163145727.6,16704955825.0,67642151991.0,10.77,5.51,-23.064,3.971,79.9,-1.0,0.3,False,0.0,53.846,0,1,53.1,0,0,0,0,0,0,0,0,0.0,11
SAP,2020,Technology,DAX,8,2.0,25.0,257515.2,39024.8,0.0,0.0,216760.0,1730.4,8.8,15.2,0.0,84.2,84.2,0.0,32189.4,-54.348,-47.638,-100.0,,393748.833,55.836,68.867,32189.4,4878.1,0.0,1.0,32189.4,1.0,0.0,4.0,92.683,3.0,1.0,100.0,71001.0,262.692,-34.599,102430.0,33546440648.0,8127078660.1,8859656941.9,16467672598.0,71750950236.0,17.19,8.8,61.77,2.093,-116.1,-1.0,0.2,False,0.0,35.0,0,0,0.0,0,0,0,1,0,0,0,0,0.0,8
SAP,2021,Technology,DAX,8,3.0,37.5,318594.4,42900.0,98883.2,0.0,173676.8,3134.4,8336.0,13.5,31.0,54.5,85.6,2.6,39824.3,23.719,9.93,inf,,380062.467,57.087,67.3,39824.3,5362.5,12360.4,1.0,39824.3,1.0,0.0,4.0,93.182,4.0,1.0,100.0,91450.49,248.379,-16.173,107415.0,31533857760.0,5274519631.9,7754914305.2,17614199982.0,80606031282.0,12.66,7.38,-35.099,4.867,58.8,-1.0,0.2,False,0.0,52.381,0,1,53.7,0,0,0,0,0,0,0,0,0.0,8
SAP,2022,Technology,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,192036.533,62.563,69.35,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,75.0,0.0,,-100.0,111961.0,32926992802.0,4981019610.2,3295792418.7,18405240769.0,76964752473.0,5.33,3.17,-5.564,4.232,-94.4,1.0,,False,0.0,60.0,0,0,5.6,0,0,0,0,0,0,0,0,0.0,7
SAP,2023,Technology,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,106198.133,87.482,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,75.0,0.0,,-100.0,107602.0,34483750476.0,6394637869.8,5901807648.7,18776168427.0,75510208888.0,8.37,5.32,28.38,-3.893,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,8
SAP,2024,Technology,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,75.0,0.0,,,109121.0,35505430710.0,4845427458.8,4949317412.9,21066804890.0,77005311771.0,6.82,4.22,-24.227,1.412,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,8
Sartorius,2017,Healthcare,,4,0.0,0.0,13968.0,6956.0,3036.0,1864.0,1864.0,612.0,1720.0,49.8,21.7,26.7,48.4,12.3,3492.0,,,,,13968.0,,,3492.0,1739.0,759.0,1.0,3492.0,1.0,0.0,40.0,4.878,40.0,5.0,33.333,86158.4,-83.788,0.0,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,1,0,0.0,4
Sartorius,2018,Healthcare,MDAX,3,0.0,0.0,11220.0,5445.0,2871.0,1365.0,1362.0,621.0,1179.0,48.5,25.6,24.3,49.9,10.5,3740.0,-19.674,-21.722,-5.435,-26.77,12594.0,,25.5,3740.0,1815.0,957.0,1.0,3740.0,1.0,0.0,41.0,4.762,40.0,6.0,28.571,108123.96,-89.623,-10.91,,,,,,,,,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,1,0,0.0,3
Sartorius,2019,Healthcare,MDAX,4,0.0,0.0,17620.0,8652.0,4736.0,2160.0,2160.0,948.0,1556.0,49.1,26.9,24.5,51.4,8.8,4405.0,57.041,58.898,64.96,58.242,14269.333,54.245,25.167,4405.0,2163.0,1184.0,1.0,4405.0,1.0,0.0,38.0,9.756,39.0,6.0,28.571,98584.0,-82.127,23.482,,,,,,,,,,,,,,False,0.0,80.769,0,0,,0,0,0,0,0,0,0,0,0.0,4
Sartorius,2020,Healthcare,MDAX,4,0.0,0.0,18948.0,8884.0,5360.0,1292.0,2536.0,876.0,1492.0,46.9,28.3,20.2,48.5,7.9,4737.0,7.537,2.681,13.176,-40.185,15929.333,38.893,23.0,4737.0,2221.0,1340.0,1.0,4737.0,1.0,0.0,39.0,7.317,40.0,6.0,28.571,71001.0,-73.313,18.95,,,,,,,,,,,,,,False,0.0,65.0,0,0,,0,0,0,1,0,0,0,0,0.0,4
Sartorius,2021,Healthcare,DAX and MDAX,4,0.0,0.0,19824.0,9280.0,7032.0,2952.0,2952.0,560.0,1960.0,46.8,35.5,29.8,65.3,9.9,4956.0,4.623,4.457,31.194,128.483,18797.333,29.458,24.833,4956.0,2320.0,1758.0,1.0,4956.0,1.0,0.0,43.0,4.545,43.0,7.0,14.286,91450.49,-78.323,5.462,,,,,,,,,,,,,,False,0.0,28.571,0,0,,0,0,0,0,0,0,0,0,0.0,4
Sartorius,2022,Healthcare,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,-100.0,12924.0,61.263,25.0,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,58.333,0.0,,-100.0,,,,,,,,,,,,,,True,25.0,37.143,0,0,,0,0,0,0,0,0,0,0,100.0,4
Sartorius,2023,Healthcare,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,6608.0,73.98,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,58.333,0.0,,-100.0,,,,,,,,,,,,,,True,25.0,,0,0,,0,0,0,0,0,0,0,0,125.0,5
Sartorius,2024,Healthcare,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,57.143,0.0,,,,,,,,,,,,,,,,True,25.0,,0,0,,0,0,0,0,0,0,0,0,100.0,4
Siemens,2006,Industrials,DAX,14,0.0,0.0,425104.54,133011.76,129008.488,0.0,35354.844,6588.442,58800.0,31.3,30.3,8.3,38.7,13.8,30364.61,,,,,425104.54,,,30364.61,9500.84,9214.892,1.0,30364.61,1.0,0.0,2.0,97.222,4.0,1.0,100.0,91194.0,366.154,0.0,472500.0,84172480749.0,3494157457.4,4327184851.2,28852119005.0,110810367365.0,12.11,3.58,,,,,0.5,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,14
Siemens,2007,Industrials,DAX,13,0.0,0.0,541538.01,133371.16,157768.0,0.0,110503.77,4911.088,176245.16,24.6,29.1,20.4,49.5,32.5,41656.77,27.389,0.27,22.293,,483321.275,,14.35,41656.77,10259.32,12136.0,1.0,41656.77,1.0,0.0,1.0,100.0,1.0,1.0,100.0,113529.5,377.002,12.045,386200.0,102724068573.0,6803087469.8,7232711376.3,31938212851.0,129815896894.0,12.85,4.16,94.699,-18.265,-67.3,1.0,0.5,False,0.0,,0,0,27.4,0,0,0,0,0,0,0,0,0.0,13
Siemens,2008,Industrials,DAX,14,0.0,0.0,503491.52,114534.0,96298.636,0.0,141169.56,49336.728,211243.06,22.7,19.1,28.0,47.2,42.0,35963.68,-7.026,-14.124,-38.962,,490044.69,24.335,18.9,35963.68,8181.0,6878.474,1.0,35963.68,1.0,0.0,1.0,100.0,1.0,1.0,100.0,70730.0,611.85,2.744,427000.0,110600807894.0,3185278094.1,4110682192.3,36681473732.0,135110428648.0,20.91,6.06,-53.179,10.564,46.2,1.0,0.4,False,0.0,58.333,0,0,30.0,0,0,0,0,0,0,0,0,0.0,14
Siemens,2009,Industrials,DAX,9,1.0,11.1,250865.28,67230.0,86273.946,0.0,89397.0,7964.343,40330.8,26.8,34.4,35.6,70.0,16.1,27873.92,-50.175,-41.301,-10.41,,431964.937,38.864,28.0,27873.92,7470.0,9585.994,1.0,27873.92,1.0,0.0,4.0,92.308,4.0,1.0,100.0,52838.5,374.777,-41.925,405000.0,112240089505.0,8894160593.5,5697592833.3,36122826421.0,139000179206.0,8.4,2.42,179.227,-5.152,-229.4,-1.0,0.3,False,0.0,16.216,0,0,0.0,1,0,0,0,0,0,0,0,0.0,9
Siemens,2010,Industrials,DAX,9,2.0,22.2,311136.3,68715.0,139662.0,0.0,92697.21,10062.0,38581.2,22.1,44.9,29.8,74.7,12.4,34570.7,24.025,2.209,61.882,,355164.367,37.264,31.133,34570.7,7635.0,15518.0,1.0,34570.7,1.0,0.0,3.0,94.737,4.0,1.0,100.0,81117.0,283.565,-12.397,405000.0,94141189214.0,7943137250.0,8153316483.0,29870017500.0,140338311684.0,13.4,3.79,-10.693,0.0,34.7,-1.0,0.5,False,0.0,47.222,0,1,34.7,0,0,0,0,0,0,0,0,0.0,9
Siemens,2011,Industrials,DAX,11,2.0,18.2,434225.44,101200.0,99859.155,0.0,225938.79,7227.506,56672.0,23.3,23.0,52.0,75.0,13.1,39475.04,39.561,47.275,-28.499,,332075.673,47.958,39.133,39475.04,9200.0,9078.105,1.0,39475.04,1.0,0.0,2.0,97.436,3.0,1.0,100.0,88572.0,390.251,30.761,402000.0,98943229160.0,10872615233.0,12973681962.0,31236488845.0,140759318148.0,19.11,5.9,36.881,-0.741,2.7,1.0,0.5,False,0.0,78.378,0,0,30.0,0,0,0,0,0,0,0,1,0.0,11
Siemens,2012,Industrials,DAX,10,2.0,20.0,396070.8,101000.0,68674.96,0.0,221586.8,4809.09,56560.0,25.5,17.3,55.9,73.3,14.3,39607.08,-8.787,-0.198,-31.228,,380477.513,24.683,45.9,39607.08,10100.0,6867.496,1.0,39607.08,1.0,0.0,3.0,94.872,2.0,1.0,100.0,94302.0,320.003,4.098,410000.0,101236726656.0,8875151882.2,9411746875.1,32446541569.0,140008624141.0,14.24,4.12,-18.372,1.99,9.6,1.0,0.5,False,0.0,40.541,0,0,18.4,0,1,0,0,0,0,0,1,0.0,10
Siemens,2013,Industrials,DAX,11,2.0,18.2,383003.94,113138.96,70686.121,0.0,193631.02,5547.839,0.0,29.5,18.5,50.6,69.0,0.0,34818.54,-3.299,12.019,2.929,,404433.393,26.472,52.833,34818.54,10285.36,6426.011,1.0,34818.54,1.0,0.0,3.0,95.0,4.0,1.0,100.0,85495.55,347.981,-5.299,367000.0,102478640059.0,7304854432.9,7890971427.6,35668055173.0,137664566736.0,14.97,4.2,-17.693,-10.488,14.4,1.0,0.4,False,0.0,64.103,0,0,17.7,0,0,0,0,0,0,0,1,0.0,11
Siemens,2014,Industrials,DAX,10,2.0,20.0,274692.4,79527.83,83859.08,0.0,106826.3,4479.13,79132.01,29.0,30.5,38.9,69.4,28.8,27469.24,-28.279,-29.708,18.636,,351255.713,13.128,48.467,27469.24,7952.783,8385.908,1.0,27469.24,1.0,0.0,4.0,92.105,8.0,1.0,100.0,88293.57,211.113,-21.797,357000.0,90496940746.0,8019146320.6,9345394590.1,30710071411.0,131969252621.0,17.05,5.12,9.778,-2.725,-38.1,-1.0,0.3,False,0.0,13.514,0,0,0.0,0,0,0,0,0,0,0,1,0.0,10
Siemens,2015,Industrials,DAX,8,2.0,25.0,219368.0,63128.0,88392.0,0.0,62872.0,4976.0,38440.0,28.8,40.3,28.7,69.0,17.5,27421.0,-20.14,-20.621,5.405,,292354.78,12.74,39.4,27421.0,7891.0,11049.0,1.0,27421.0,1.0,0.0,7.0,84.615,5.0,1.0,100.0,90210.66,143.173,-24.965,345000.0,84735014926.0,,,,,,,0.0,-3.361,-20.1,-0.0,,False,0.0,26.316,0,0,0.0,0,0,1,0,0,0,1,1,0.0,8
Siemens,2016,Industrials,DAX,7,2.0,28.6,202314.0,57666.0,76202.0,0.0,60984.0,7462.0,32319.0,28.5,37.7,30.1,67.8,16.0,28902.0,-7.774,-8.652,-13.791,,232124.8,10.325,32.567,28902.0,8238.0,10886.0,1.0,28902.0,1.0,0.0,10.0,76.923,6.0,1.0,100.0,98780.0,104.813,-12.843,349000.0,88890664709.0,,,,,,,0.0,1.159,-7.8,-0.0,,False,0.0,73.684,0,0,0.0,0,0,0,0,0,0,1,1,0.0,7
Siemens,2017,Industrials,DAX,9,2.0,22.2,306054.0,81000.0,96858.0,0.0,119187.0,9009.0,60795.0,26.5,31.6,38.9,70.6,19.9,34006.0,51.277,40.464,27.107,,242578.667,38.167,32.567,34006.0,9000.0,10762.0,1.0,34006.0,1.0,0.0,6.0,87.805,5.0,1.0,100.0,86158.4,255.222,26.167,363000.0,98047643412.0,,,,,,,0.0,4.011,51.3,0.0,,False,0.0,100.0,1,0,30.0,0,0,0,0,0,0,1,0,0.0,9
Siemens,2018,Industrials,DAX,8,2.0,25.0,253792.0,77776.0,87560.0,0.0,78328.0,10128.0,42072.0,30.6,34.5,30.9,65.4,16.6,31724.0,-17.076,-3.98,-9.6,,254053.333,37.071,33.3,31724.0,9722.0,10945.0,1.0,31724.0,1.0,0.0,6.0,88.095,6.0,1.0,100.0,108123.96,134.723,-0.103,377000.0,96131757953.0,8868375772.8,9318682283.2,35298705449.0,160808043399.0,12.09,4.18,10.59,3.857,-27.7,-1.0,0.3,False,0.0,52.632,0,0,0.0,0,0,0,0,0,0,1,0,0.0,8
Siemens,2019,Industrials,DAX,8,2.0,25.0,264368.0,79352.0,86480.0,0.0,88592.0,9944.0,42928.0,30.0,32.7,33.5,66.2,16.2,33046.0,4.167,2.026,-1.233,,274738.0,34.983,34.433,33046.0,9919.0,10810.0,1.0,33046.0,1.0,0.0,6.0,87.805,5.0,1.0,100.0,98584.0,168.165,-3.775,377000.0,94569873499.0,7502520793.7,8188527774.8,33994368165.0,163605042701.0,10.15,3.44,-15.401,0.0,19.6,-1.0,0.4,False,0.0,61.538,0,0,19.6,0,0,0,0,0,0,0,0,0.0,8
Siemens,2020,Industrials,DAX,8,2.0,25.0,212416.0,65920.0,49400.0,0.0,89992.0,7104.0,43864.0,31.0,23.3,42.4,65.6,20.7,26552.0,-19.651,-16.927,-42.877,,243525.333,13.072,35.6,26552.0,8240.0,6175.0,1.0,26552.0,1.0,0.0,7.0,85.366,8.0,1.0,100.0,71001.0,199.173,-12.775,363000.0,66898346333.0,5900832452.8,6640778109.6,37439845273.0,145058618730.0,10.12,3.25,-21.349,-3.714,1.7,1.0,0.3,False,0.0,30.0,0,0,21.3,0,0,0,1,0,0,0,0,0.0,8
Siemens,2021,Industrials,DAX,7,1.0,14.3,209437.41,52388.0,81984.0,0.0,64411.417,10654.0,16863.0,25.0,39.1,30.8,69.9,8.1,29919.63,-1.402,-20.528,65.96,,228740.47,12.459,35.567,29919.63,7484.0,11712.0,1.0,29919.63,1.0,0.0,12.0,75.0,8.0,1.0,100.0,91450.49,129.017,-8.439,295000.0,72096679105.0,7520564214.0,8680780587.0,28956777500.0,161652183031.0,12.5,4.41,27.449,-18.733,-28.9,-1.0,0.3,False,0.0,33.333,0,0,0.0,0,0,0,0,0,0,0,0,0.0,7
Siemens,2022,Industrials,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,140617.803,52.457,36.6,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,60.0,0.0,,-100.0,308000.0,70163208958.0,9049072186.4,6973722118.0,26525293899.0,147684211396.0,6.79,2.46,20.324,4.407,-120.3,-1.0,,False,0.0,14.286,0,0,0.0,0,0,0,0,0,0,0,0,0.0,5
Siemens,2023,Industrials,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,69812.47,69.719,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,60.0,0.0,,-100.0,316000.0,82388438595.0,10221086237.0,11865274239.0,31245928428.0,153683905176.0,14.98,5.48,12.952,2.597,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Siemens,2024,Industrials,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,60.0,0.0,,,324000.0,85011241425.0,10740324496.0,12569751185.0,34445619040.0,165490341335.0,14.76,5.62,5.08,2.532,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,5
Siemens Energy,2020,Energy,DAX and MDAX,4,1.0,25.0,22984.0,6420.0,11824.0,0.0,2444.0,2296.0,12.0,27.9,51.4,10.6,62.1,0.1,5746.0,,,,,22984.0,,,5746.0,1605.0,2956.0,1.0,5746.0,1.0,0.0,37.0,12.195,38.0,3.0,33.333,71001.0,-67.629,0.0,92000.0,32146658067.0,-2331062979.0,-2499658192.0,9280932312.1,50381869466.0,-10.44,-3.73,,,,,0.1,False,0.0,,0,0,,0,0,0,1,1,0,0,0,0.0,4
Siemens Energy,2021,Energy,DAX and MDAX,4,1.0,25.0,52852.0,14400.0,11820.0,0.0,19200.0,7432.0,0.0,27.2,22.4,36.3,58.7,0.0,13213.0,129.951,124.299,-0.034,,37918.0,,23.45,13213.0,3600.0,2955.0,1.0,13213.0,1.0,0.0,31.0,31.818,27.0,2.0,66.667,91450.49,-42.207,39.385,92000.0,32979324087.0,-413370504.1,-538423765.9,9505205794.1,51110889141.0,-2.98,-1.03,-82.267,0.0,212.2,-1.0,0.1,False,0.0,,0,1,60.0,0,0,0,0,1,0,0,0,0.0,4
Siemens Energy,2022,Energy,,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,25278.667,162.6,23.45,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,66.667,0.0,,-100.0,91000.0,28266287427.0,-476677399.5,-505921411.7,8005060949.6,49883461273.0,-2.36,-0.79,15.315,-1.087,-115.3,-1.0,,False,0.0,100.0,1,0,0.0,0,0,0,0,1,0,0,0,0.0,5
Siemens Energy,2023,Energy,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,17617.333,162.6,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,66.667,0.0,,-100.0,94000.0,32967452592.0,-3449404725.0,-3587126658.0,9315299676.8,50752651156.0,-51.57,-9.46,623.635,3.297,,,,False,0.0,,0,0,,0,0,0,0,1,0,0,0,0.0,6
Siemens Energy,2024,Energy,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,66.667,0.0,,,98000.0,38587020094.0,2379150375.7,2039911522.2,10837729712.0,56958539395.0,14.26,2.62,-168.973,4.255,,,,False,0.0,,0,0,,0,0,0,0,1,0,0,0,0.0,6
Siemens Healthineers,2018,Healthcare,MDAX,3,0.0,0.0,17691.0,4254.0,2763.0,0.0,10239.0,435.0,855.0,24.0,15.6,57.9,73.5,4.8,5897.0,,,,,17691.0,,,5897.0,1418.0,921.0,1.0,5897.0,1.0,0.0,38.0,11.905,39.0,5.0,42.857,108123.96,-83.638,0.0,50000.0,15545414209.0,2270054156.2,2082522910.2,5277499693.0,22871866404.0,14.58,6.4,,,,,0.1,False,0.0,,0,0,,0,0,0,0,0,0,1,0,0.0,3
Siemens Healthineers,2019,Healthcare,MDAX,3,0.0,0.0,23916.0,7560.0,4071.0,0.0,11553.0,732.0,3786.0,31.6,17.0,48.3,65.3,15.8,7972.0,35.187,77.715,47.34,,20803.5,,53.1,7972.0,2520.0,1357.0,1.0,7972.0,1.0,0.0,37.0,12.195,32.0,5.0,42.857,98584.0,-75.74,14.961,53.0,15244599.58,-17422399.52,1512482058.4,25044699.31,19324707769.0,8.06,5.82,-100.767,-99.894,136.0,-1.0,0.0,False,0.0,,0,1,60.0,0,0,0,0,0,0,0,0,0.0,3
Siemens Healthineers,2020,Healthcare,MDAX,3,0.0,0.0,18687.0,7155.0,2295.0,0.0,8865.0,372.0,3360.0,38.3,12.3,47.4,59.7,18.0,6229.0,-21.864,-5.357,-43.626,,20098.0,40.341,51.2,6229.0,2385.0,765.0,1.0,6229.0,1.0,0.0,40.0,4.878,36.0,7.0,14.286,71001.0,-73.681,-7.021,52.0,18732801.44,-63223204.85,1711709731.3,28099202.16,24395961472.0,7.15,5.45,262.885,-1.887,-284.7,-1.0,0.0,False,0.0,42.5,0,0,0.0,0,0,0,1,0,0,0,0,0.0,3
Siemens Healthineers,2021,Healthcare,DAX and MDAX,4,1.0,25.0,54496.0,13860.0,17344.0,0.0,16160.0,7132.0,4412.0,25.4,31.8,29.7,61.5,8.1,13624.0,191.625,93.711,655.73,,32366.333,110.533,41.8,13624.0,3465.0,4336.0,1.0,13624.0,1.0,0.0,30.0,34.091,25.0,5.0,42.857,91450.49,-40.409,68.372,66000.0,20838736591.0,2973488668.4,2782435074.1,7024982769.3,48819403909.0,10.57,4.1,-4803.16,126823.077,4994.8,-1.0,0.1,False,0.0,73.81,0,1,60.0,0,0,0,0,0,0,0,0,0.0,4
Siemens Healthineers,2022,Healthcare,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,-100.0,-100.0,-100.0,,24394.333,150.957,38.55,0.0,0.0,0.0,0.0,,,,1.0,51.316,,1.0,58.333,0.0,,-100.0,70000.0,21166816057.0,2852265993.5,2730415942.5,6769014032.4,47818834009.0,10.27,4.16,-4.077,6.061,-95.9,1.0,,False,0.0,91.429,1,0,4.1,0,0,0,0,0,0,0,0,0.0,5
Siemens Healthineers,2023,Healthcare,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,18165.333,206.21,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,58.333,0.0,,-100.0,71000.0,22967780848.0,2258639703.3,2042522208.2,8094871469.4,49454886786.0,8.32,3.23,-20.812,1.429,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,4
Siemens Healthineers,2024,Healthcare,,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,,,,1.0,51.25,,1.0,57.143,0.0,,,72000.0,25037618754.0,3144956896.7,2824751246.1,8839243395.9,51563186143.0,10.64,4.22,39.241,1.408,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,4
Symrise,2006,Materials,,4,0.0,0.0,10584.708,5313.452,5143.78,0.0,0.0,127.476,189.108,50.2,48.6,0.0,48.6,1.8,2646.18,,,,,10584.708,,,2646.177,1328.363,1285.945,1.0,2646.18,1.0,0.0,36.0,2.778,36.0,6.0,16.667,91194.0,-88.393,0.0,4889.0,1619150573.4,108524959.88,-155058610.5,,2374735999.7,-16.32,-4.98,,,,,,False,0.0,,0,0,,0,0,0,0,0,0,0,0,0.0,4
Symrise,2007,Materials,MDAX,5,0.0,0.0,17037.435,8106.795,8767.765,0.0,0.0,162.875,1196.27,47.6,51.5,0.0,51.5,7.0,3407.49,60.963,52.571,70.454,,13811.072,,0.0,3407.487,1621.359,1753.553,1.0,3407.49,1.0,0.0,37.0,2.703,37.0,6.0,16.667,113529.5,-84.993,23.361,5046.0,1876128735.0,288098666.43,206479592.61,418179249.34,2636416502.2,15.16,5.44,165.468,3.211,-104.5,1.0,0.0,False,0.0,,0,0,30.0,0,0,0,0,0,0,0,0,0.0,5
Symrise,2008,Materials,MDAX,4,0.0,0.0,8871.516,6800.0,1836.952,0.0,128.064,106.5,390.596,76.6,20.7,1.4,22.1,4.4,2217.88,-47.929,-16.12,-79.049,,12164.553,76.998,0.467,2217.879,1700.0,459.238,1.0,2217.88,1.0,0.0,37.0,2.703,37.0,6.0,16.667,70730.0,-87.457,-27.071,5219.0,1836851040.1,260186536.97,187576016.96,394628865.81,2631086880.2,13.94,4.78,-9.688,3.428,-38.2,1.0,0.0,False,0.0,26.389,0,0,9.7,0,0,0,0,0,0,0,0,0.0,4
Symrise,2009,Materials,MDAX,6,0.0,0.0,21777.348,8962.152,10794.63,0.0,1758.342,262.224,1627.836,41.2,49.6,8.1,57.6,7.5,3629.56,145.475,31.796,487.638,,15895.433,96.958,3.167,3629.558,1493.692,1799.105,1.0,3629.56,1.0,0.0,35.0,12.821,38.0,6.0,28.571,52838.5,-58.785,37.004,5075.0,1962031470.7,234833711.02,168145437.53,430458601.09,2730270527.6,12.24,4.45,-9.744,-2.759,155.2,-1.0,0.0,False,0.0,83.784,0,1,39.7,1,0,0,0,0,0,0,0,0.0,6
